,id_entrega,tiempo,sin_pesar,pesados,p_aciertos,velocidad,p_aceptacion,score_recolector,seniority_BEGINNER,seniority_INTERMEDIATE,seniority_REVIEW,distancia,lunes,martes,miercoles,jueves,viernes,sabado,hora
5610,1,73.561138,31.0,4.0,0.8894,1.57,1.0,4.6,0,0,0,1.0945605416690876,0,0,1,0,0,0,1
5611,1,83.223998,1.0,0.0,0.8261,2.05,1.0,4.92,0,0,1,2.8571147013128093,0,0,1,0,0,0,1
5612,0,99.431503,12.0,7.0,0.8542,1.23,1.0,4.96,0,1,0,1.4990169586259416,0,0,1,0,0,0,1
5613,1,111.484373,32.0,6.0,0.8599,1.5,1.0,4.84,0,0,0,1.5878457418156997,0,0,1,0,0,0,1
5614,1,67.078758,4.0,0.0,0.8117,2.2,1.0,4.92,0,1,0,5.744523294948966,0,0,1,0,0,0,1
5616,0,94.783712,7.0,0.0,0.9145,1.84,0.96,4.68,0,0,0,2.375573449463176,0,0,1,0,0,0,1
5617,0,82.341635,23.0,5.0,0.8586,1.57,1.0,4.67,0,1,0,1.256789971246532,0,0,1,0,0,0,1
5619,0,107.531463,16.0,14.0,0.8949,1.9,0.92,4.76,0,0,0,0.1607711762145093,0,0,1,0,0,0,1
5620,0,54.932402,6.0,0.0,0.9124,1.6,1.0,4.92,0,0,0,1.637425247645574,0,0,1,0,0,0,1
5621,1,93.837201,8.0,0.0,0.851,1.58,1.0,4.92,0,0,0,4.34940519147987,0,0,1,0,0,0,1
5622,1,37.721655,3.0,0.0,0.8805,2.27,1.0,4.64,0,1,0,1.26433668179416,0,0,1,0,0,0,1
5623,1,88.979847,33.0,6.0,0.8538,2.38,1.0,4.72,0,0,1,1.2428955541567588,0,0,1,0,0,0,1
5624,1,120.022851,30.0,6.0,0.8899,1.66,1.0,4.84,0,0,0,2.2296881849446315,0,0,1,0,0,0,1
5626,0,53.465376,3.0,0.0,0.9146,3.1,0.92,4.67,0,0,1,0.5191738309628908,0,0,1,0,0,0,1
5628,0,81.477692,11.0,0.0,0.8356,2.33,0.92,4.88,0,0,1,0.5994136574845252,0,0,1,0,0,0,1
5629,0,49.904389,2.0,2.0,0.821,2.83,0.84,4.78,0,0,1,0.13277948148321808,0,0,1,0,0,0,1
5630,1,95.094931,11.0,0.0,0.8205,1.2,1.0,4.72,0,1,0,2.5210457614372235,0,0,1,0,0,0,1
5631,1,115.993277,34.0,9.0,0.8272,1.29,1.0,4.76,0,0,0,4.94255362424889,0,0,1,0,0,0,1
5632,1,107.366254,27.0,11.0,0.8463,1.71,1.0,4.48,0,0,0,1.9163395853841394,0,0,1,0,0,0,1
5633,0,88.617425,9.0,14.0,0.8673,1.45,1.0,4.76,0,0,0,0.4336563810750987,0,0,1,0,0,0,1
5634,1,90.492109,17.0,0.0,0.8556,1.5,0.96,4.72,0,0,0,1.219735448118332,0,0,1,0,0,0,1
5635,0,146.638538,33.0,2.0,0.6509,4.66,1.0,4.76,0,0,1,1.0336498748766163,0,0,1,0,0,0,1
5636,1,97.665175,14.0,0.0,0.8329,1.47,0.92,4.92,0,0,0,2.848999391063842,0,0,1,0,0,0,1
5637,0,95.757375,17.0,4.0,0.9529,1.47,0.92,4.76,0,0,0,1.6169043746273584,0,0,1,0,0,0,1
5638,1,85.256512,9.0,0.0,0.8836,1.73,1.0,4.68,0,0,0,0.5275110286834801,0,0,1,0,0,0,1
5639,0,73.366112,1.0,0.0,0.7566,2.2,0.96,4.62,0,0,1,11.904158931235296,0,0,1,0,0,0,1
5640,1,105.093989,22.0,8.0,0.8809,1.6,0.72,4.92,0,0,1,0.9325078393964722,0,0,1,0,0,0,1
5641,1,75.862747,10.0,0.0,0.8656,1.6,1.0,4.56,0,0,0,6.493238318072447,0,0,1,0,0,0,1
5642,1,153.705627,23.0,16.0,0.8874,1.57,1.0,4.8,0,0,0,1.2570969334025834,0,0,1,0,0,0,1
5643,0,77.166471,11.0,3.0,0.8036,2.4,1.0,4.92,0,1,0,1.7324644331485786,0,0,1,0,0,0,1
5644,0,62.115632,3.0,0.0,0.8544,1.33,1.0,4.96,0,0,0,1.7466611876915168,0,0,1,0,0,0,1
5645,0,49.646688,2.0,0.0,0.8726,2.83,0.96,4.76,0,1,0,1.4168541569979,0,0,1,0,0,0,1
5647,1,93.191394,11.0,3.0,0.8827,2.36,0.88,4.8,0,1,0,1.9419013906663265,0,0,1,0,0,0,1
5648,1,63.453999,3.0,3.0,0.8524,2.77,0.96,5.0,0,1,0,1.186422061423418,0,0,1,0,0,0,1
5649,1,146.056897,26.0,4.0,0.8347,1.67,0.96,4.76,0,0,0,1.3928806701494814,0,0,1,0,0,0,1
5650,0,54.267428,18.0,1.0,0.8295,1.57,1.0,4.64,0,0,0,0.16250011352406238,0,0,1,0,0,0,1
5651,1,65.006481,9.0,4.0,0.8721,1.14,0.92,4.68,0,0,0,0.4778609211571317,0,0,1,0,0,0,1
5652,1,100.062622,22.0,14.0,0.8486,1.5,0.96,4.96,0,0,0,2.902795481336783,0,0,1,0,0,0,0
5653,1,140.263021,2.0,0.0,0.7656,3.55,0.84,4.83,0,0,1,6.70774288604677,0,0,1,0,0,0,0
5654,1,146.927707,14.0,0.0,0.8521,2.5,1.0,4.6,0,1,0,4.614997642044592,0,0,1,0,0,0,0
5655,1,90.008591,37.0,9.0,0.8537,1.13,0.96,4.88,0,0,0,2.5512344320243256,0,0,1,0,0,0,0
5656,0,64.449215,1.0,0.0,0.9145,1.84,0.96,4.68,0,0,0,0.9979326767353763,0,0,1,0,0,0,1
5659,0,55.050423,4.0,0.0,0.8498,1.5,0.96,4.96,0,1,0,0.7938271613150204,0,0,1,0,0,0,1
5660,1,89.922324,5.0,0.0,0.7656,3.55,0.84,4.83,0,0,1,2.2575965929801707,0,0,1,0,0,0,1
5661,1,71.592427,12.0,2.0,0.8356,2.33,0.92,4.88,0,0,1,0.6960291400686163,0,0,1,0,0,0,1
5662,1,135.753107,11.0,4.0,0.9146,3.1,0.92,4.67,0,0,1,0.9844978583285895,0,0,1,0,0,0,0
5663,1,53.904067,1.0,12.0,0.8377,2.11,0.96,4.52,0,1,0,0.2697444972269327,0,0,1,0,0,0,1
5665,0,87.587772,21.0,4.0,0.7683,2.53,0.92,5.0,0,1,0,0.7604061436455285,0,0,1,0,0,0,1
5666,0,80.085499,23.0,4.0,0.8037,1.8,0.96,4.84,0,0,0,0.09223578697865005,0,0,1,0,0,0,1
5667,1,107.787647,2.0,0.0,0.8584,3.13,1.0,4.84,0,0,1,0.5141123452468023,0,0,1,0,0,0,0
5669,0,69.078346,9.0,4.0,0.8255,1.89,1.0,4.84,0,0,0,1.0044512341658511,0,0,1,0,0,0,1
5670,1,89.643133,15.0,2.0,0.8887,1.55,0.96,4.72,0,0,0,1.0549505532729582,0,0,1,0,0,0,1
5671,1,142.817727,29.0,26.0,0.855,1.39,1.0,4.68,0,1,0,0.8804857476732058,0,0,1,0,0,0,1
5672,1,125.074878,43.0,9.0,0.7806,2.0,1.0,4.88,0,0,0,2.0858416132427164,0,0,1,0,0,0,1
5673,1,59.551997,19.0,0.0,0.8681,1.27,0.88,4.84,0,0,0,1.4941652209595793,0,0,1,0,0,0,1
5674,0,46.408084,11.0,1.0,0.9013,1.43,1.0,4.88,0,0,0,0.41987975364984503,0,0,1,0,0,0,1
5675,1,105.354268,7.0,1.0,0.8834,2.0,0.92,4.88,0,0,1,6.932630090563613,0,0,1,0,0,0,1
5676,0,131.841875,6.0,0.0,0.8462,2.44,0.84,5.0,0,0,1,1.5949013732744275,0,0,1,0,0,0,1
5678,0,59.155962,10.0,11.0,0.8834,1.61,0.88,4.76,0,0,0,1.8732177422111103,0,0,1,0,0,0,1
5679,1,160.691224,35.0,16.0,0.7751,2.3,0.96,4.44,0,1,0,3.084503933488255,0,0,1,0,0,0,0
5680,0,69.898451,3.0,7.0,0.8728,1.89,1.0,4.92,0,0,0,0.40012576519750365,0,0,1,0,0,0,1
5681,1,49.555052,4.0,0.0,0.8581,2.52,1.0,4.68,0,1,0,1.8150861441439883,0,0,1,0,0,0,1
5682,1,116.202762,11.0,9.0,0.8913,1.89,0.96,4.64,0,0,0,3.417602629061798,0,0,1,0,0,0,0
5683,0,119.812483,18.0,3.0,0.84,2.4,0.96,4.72,0,1,0,2.5606205578018426,0,0,1,0,0,0,0
5684,0,58.292959,4.0,1.0,0.7773,2.83,1.0,4.74,0,0,1,1.850012401227303,0,0,1,0,0,0,0
5685,1,78.518006,1.0,0.0,0.7602,2.67,0.96,4.87,0,0,1,2.8591406358696414,0,0,1,0,0,0,1
5686,1,116.603254,10.0,0.0,0.8665,1.75,0.96,4.84,0,0,0,1.8033785401795748,0,0,1,0,0,0,0
5688,1,104.803501,19.0,5.0,0.8368,1.72,1.0,4.88,0,0,0,6.492070243681984,0,0,1,0,0,0,1
5689,0,54.525413,2.0,0.0,0.8634,2.12,0.88,4.71,0,1,0,1.5107616256518612,0,0,1,0,0,0,1
5690,1,62.709556,1.0,0.0,0.8684,4.18,0.96,4.95,0,0,1,3.7866736957690845,0,0,1,0,0,0,1
5692,0,77.397745,7.0,1.0,0.9,2.5,1.0,4.73,0,1,0,4.391534796199836,0,0,1,0,0,0,1
5693,1,110.616883,29.0,11.0,0.875,1.61,1.0,4.88,0,0,0,2.31550639824051,0,0,1,0,0,0,1
5694,1,118.647761,6.0,2.0,0.8222,2.25,1.0,4.92,0,1,0,3.0921856938642622,0,0,1,0,0,0,0
5695,0,84.383613,12.0,2.0,0.8889,1.99,1.0,4.6,0,0,0,1.908054951788214,0,0,1,0,0,0,1
5696,0,75.792315,9.0,5.0,0.8578,2.24,1.0,4.6,0,1,0,1.0122036243239503,0,0,1,0,0,0,1
5697,1,90.862928,23.0,2.0,0.8394,2.67,0.88,4.64,0,1,0,1.5592793862516006,0,0,1,0,0,0,0
5698,0,97.619209,7.0,0.0,0.9161,2.17,0.8,4.76,0,0,1,5.3888684562640945,0,0,1,0,0,0,1
5699,0,80.411406,3.0,1.0,0.8584,3.13,1.0,4.84,0,0,1,0.5906747188233473,0,0,1,0,0,0,1
5700,0,66.734498,5.0,7.0,0.8577,1.58,1.0,4.56,0,0,0,2.406744447147393,0,0,1,0,0,0,1
5701,1,157.992289,34.0,12.0,0.8706,1.58,1.0,4.76,0,0,0,2.8866535037405363,0,0,1,0,0,0,0
5702,1,110.012241,35.0,7.0,0.8726,1.57,1.0,4.88,0,0,0,2.114052540303754,0,0,1,0,0,0,0
5703,1,92.758431,36.0,0.0,0.927,1.2,0.92,4.64,0,0,0,1.523938658633398,0,0,1,0,0,0,1
5704,1,113.138359,36.0,12.0,0.8762,1.32,1.0,4.92,0,0,0,0.7671360666789269,0,0,1,0,0,0,0
5705,0,81.946097,3.0,0.0,0.9137,1.75,0.8,4.52,0,0,1,1.6144222762648548,0,0,1,0,0,0,1
5706,0,67.756507,6.0,0.0,0.8544,1.33,1.0,4.96,0,0,0,0.020997504899120667,0,0,1,0,0,0,1
5707,1,138.995149,16.0,0.0,0.8091,1.86,1.0,4.8,0,0,0,1.7438442518380275,0,0,1,0,0,0,0
5708,1,98.281583,22.0,1.0,0.8699,1.59,0.96,4.72,0,0,0,0.3688466082882089,0,0,1,0,0,0,0
5709,0,85.119605,15.0,0.0,0.8984,1.57,1.0,5.0,0,0,0,0.4462966202304798,0,0,1,0,0,0,1
5710,0,65.636199,3.0,4.0,0.8594,2.11,1.0,4.76,0,1,0,0.7824506195708487,0,0,1,0,0,0,1
5712,1,82.693115,17.0,0.0,0.8445,2.56,0.84,4.47,0,0,1,1.6633574996116969,0,0,1,0,0,0,0
5713,1,85.287605,13.0,5.0,0.8037,1.8,0.96,4.84,0,0,0,4.542721356100403,0,0,1,0,0,0,0
5714,1,77.228289,16.0,1.0,0.8717,1.68,1.0,4.84,0,0,0,2.521549457664976,0,0,0,1,0,0,1
5715,0,51.296466,12.0,0.0,0.8743,1.28,0.96,4.88,0,0,0,0.309047739621063,0,0,1,0,0,0,1
5716,1,117.989924,6.0,1.0,0.8735,2.4,1.0,5.0,0,1,0,2.3853149791694945,0,0,1,0,0,0,0
5717,1,72.976887,2.0,0.0,0.8684,4.18,0.96,4.95,0,0,1,2.9611920943783625,0,0,1,0,0,0,0
5718,1,149.315288,14.0,1.0,0.8577,1.58,1.0,4.56,0,0,0,8.03498896754799,0,0,1,0,0,0,0
5719,0,77.037751,4.0,0.0,0.8061,2.86,1.0,4.78,0,1,0,4.199613718772015,0,0,1,0,0,0,0
5720,1,78.801572,28.0,0.0,0.855,1.39,1.0,4.68,0,1,0,1.7836053770837064,0,0,1,0,0,0,0
5722,1,141.334727,25.0,2.0,0.8156,3.0,1.0,4.92,0,1,0,9.923935976210583,0,0,1,0,0,0,0
5723,0,86.704058,19.0,2.0,0.7821,2.2,0.96,4.79,0,0,1,1.265885281896488,0,0,1,0,0,0,0
5724,1,100.062519,5.0,3.0,0.8715,3.0,1.0,4.84,0,1,0,3.480660170425311,0,0,1,0,0,0,0
5725,0,125.613012,17.0,6.0,0.8625,3.17,0.9524,4.78,0,1,0,0.5903463738688318,0,0,1,0,0,0,0
5726,0,93.585578,3.0,0.0,0.8135,2.14,0.76,4.92,0,0,1,1.1206466184035628,0,0,1,0,0,0,0
5727,1,102.129572,26.0,15.0,0.8645,1.18,0.96,4.6,0,0,0,2.2700968884619095,0,0,1,0,0,0,0
5728,0,76.530286,7.0,1.0,0.8061,2.86,1.0,4.78,0,1,0,2.453619324298194,0,0,1,0,0,0,0
5729,1,90.655194,19.0,2.0,0.8771,1.67,1.0,4.72,0,0,0,4.443074044778447,0,0,1,0,0,0,0
5731,0,71.434704,11.0,1.0,0.8524,2.77,0.96,5.0,0,1,0,0.6699655452436044,0,0,1,0,0,0,0
5732,0,59.408356,1.0,0.0,0.8831,1.79,1.0,4.92,0,0,0,1.8760097852871713,0,0,1,0,0,0,0
5733,1,67.574413,16.0,0.0,0.9028,1.63,1.0,4.8,0,0,0,1.5873306855492717,0,0,1,0,0,0,0
5734,0,97.151828,13.0,3.0,0.8205,1.2,1.0,4.72,0,1,0,5.052874724877934,0,0,1,0,0,0,0
5735,1,83.088483,4.0,0.0,0.8503,1.44,1.0,4.96,0,0,0,3.3990872935658,0,0,1,0,0,0,0
5736,0,156.317548,24.0,2.0,0.8306,2.67,1.0,4.84,0,1,0,1.5010327200898437,0,0,1,0,0,0,0
5737,1,130.041005,22.0,2.0,0.872,1.75,0.96,4.68,0,0,0,5.634424561933797,0,0,1,0,0,0,0
5739,0,76.304938,8.0,1.0,0.7758,2.8,0.76,4.84,0,0,1,1.8201518519008768,0,0,1,0,0,0,0
5741,0,48.778826,7.0,3.0,0.8544,1.3,0.96,4.72,0,0,0,0.623450236836553,0,0,1,0,0,0,0
5745,0,63.676564,2.0,0.0,0.7656,3.55,0.84,4.83,0,0,1,2.2548208369688836,0,0,1,0,0,0,0
5746,1,63.047337,15.0,10.0,0.9013,1.43,1.0,4.88,0,0,0,0.25918545939252674,0,0,1,0,0,0,0
5747,1,110.961561,12.0,7.0,0.7969,1.67,1.0,5.0,0,0,0,6.743180141436054,0,0,1,0,0,0,0
5748,0,61.765728,4.0,0.0,0.7602,2.67,0.96,4.87,0,0,1,0.9425090687306159,0,0,1,0,0,0,0
5750,0,34.766016,4.0,1.0,0.7982,2.59,0.96,4.79,0,1,0,0.24279003809062993,0,0,1,0,0,0,0
5751,1,49.284841,2.0,0.0,0.8337,1.89,0.88,4.92,0,0,0,2.2027209208582783,0,0,1,0,0,0,0
5752,1,90.918685,13.0,2.0,0.8,2.65,0.88,5.0,0,1,0,0.4068323654628468,0,0,0,1,0,0,1
5753,1,118.465821,12.0,0.0,0.8526,2.4,0.8,4.44,0,0,1,0.5180865906269457,0,0,0,1,0,0,0
5754,0,55.865972,3.0,3.0,0.7602,2.67,0.96,4.87,0,0,1,0.08003591567695222,0,0,1,0,0,0,0
5755,1,34.063288,3.0,0.0,0.8814,0.95,0.64,4.52,0,0,1,0.2738323296235365,0,0,1,0,0,0,1
5756,1,82.465209,2.0,0.0,0.8222,2.25,1.0,4.92,0,1,0,1.3642058134640103,0,0,1,0,0,0,0
5758,1,68.807302,11.0,2.0,0.8454,1.46,0.92,4.8,0,0,0,1.8202138620167208,0,0,1,0,0,0,0
5759,0,74.367169,19.0,1.0,0.9081,1.55,0.96,4.48,0,0,0,0.4839155960367368,0,0,1,0,0,0,0
5760,1,94.136881,13.0,11.0,0.927,1.2,0.92,4.64,0,0,0,5.173521970485222,0,0,1,0,0,0,0
5761,0,81.722914,29.0,0.0,0.8887,1.55,0.96,4.72,0,0,0,0.7437972622981482,0,0,1,0,0,0,0
5762,1,118.545254,22.0,1.0,0.8524,1.33,0.84,4.96,0,0,1,0.9786614829780326,0,0,0,1,0,0,1
5763,1,101.912375,46.0,2.0,0.8514,1.49,1.0,4.92,0,0,0,5.213595058684097,0,0,1,0,0,0,0
5764,0,74.534338,20.0,9.0,0.8673,1.45,1.0,4.76,0,0,0,1.1576635069956152,0,0,1,0,0,0,0
5765,0,108.097516,6.0,0.0,0.8897,2.0,0.88,4.64,0,0,0,9.241298678039833,0,0,1,0,0,0,0
5766,0,45.776539,10.0,0.0,0.7821,2.2,0.96,4.79,0,0,1,1.0489321222176724,0,0,1,0,0,0,0
5767,0,52.605034,6.0,4.0,0.8504,2.0,0.92,4.68,0,0,0,0.047034866101270244,0,0,1,0,0,0,0
5768,1,87.281825,4.0,0.0,0.7571,4.4,0.96,5.0,0,0,1,3.997760350834473,0,0,1,0,0,0,0
5769,0,89.616084,22.0,3.0,0.8544,1.33,1.0,4.96,0,0,0,0.5977810874530181,0,0,1,0,0,0,0
5770,0,56.255653,8.0,0.0,0.8390000000000001,1.8,0.96,4.68,0,1,0,3.641377970869583,0,0,1,0,0,0,0
5771,0,62.399273,16.0,0.0,0.8496,2.41,0.88,4.76,0,1,0,3.688784754841026,0,0,1,0,0,0,0
5772,1,136.328043,37.0,1.0,0.9529,1.47,0.92,4.76,0,0,0,1.7266520405667436,0,0,1,0,0,0,0
5773,0,60.065911,12.0,0.0,0.8761,1.72,1.0,4.56,0,0,0,4.725987267676516,0,0,1,0,0,0,0
5774,1,88.434803,12.0,11.0,0.91,1.47,0.96,4.84,0,0,0,0.36152796436901197,0,0,1,0,0,0,0
5775,1,96.246866,21.0,10.0,0.9013,1.43,1.0,4.88,0,0,0,0.9781526161557926,0,0,1,0,0,0,0
5776,0,63.247306,5.0,0.0,0.9161,2.17,0.8,4.76,0,0,1,7.277008412115249,0,0,1,0,0,0,0
5777,1,105.811673,27.0,13.0,0.8639,1.56,1.0,4.92,0,0,0,2.0428458513838423,0,0,1,0,0,0,0
5778,1,92.182364,12.0,2.0,0.8385,1.73,0.88,4.84,0,1,0,0.4519247227980972,0,0,1,0,0,0,0
5779,0,66.090746,7.0,2.0,0.8431,2.44,0.96,4.86,0,1,0,1.1816910697897651,0,0,1,0,0,0,0
5780,1,79.129511,13.0,11.0,0.8819,1.87,0.92,4.56,0,1,0,0.4179140587357851,0,0,1,0,0,0,0
5781,0,55.671205,3.0,0.0,0.8356,2.33,0.92,4.88,0,0,1,0.5651550570227137,0,0,1,0,0,0,0
5782,0,104.841069,14.0,4.0,0.8526,2.4,0.8,4.44,0,0,1,0.5157932149253306,0,0,1,0,0,0,0
5783,1,74.713882,22.0,7.0,0.9009999999999999,1.19,1.0,4.72,0,0,0,2.4842028244723857,0,0,1,0,0,0,0
5784,0,99.443023,12.0,4.0,0.8787,1.64,1.0,4.44,0,0,0,0.6458934365158533,0,0,1,0,0,0,0
5785,0,71.385242,6.0,1.0,0.8652,2.43,1.0,5.0,0,1,0,5.086923823182599,0,0,1,0,0,0,0
5786,0,59.642958,5.0,0.0,0.8402,2.12,1.0,4.8,0,1,0,0.5741000712928938,0,0,1,0,0,0,0
5788,0,99.442599,13.0,3.0,0.8329,1.47,0.92,4.92,0,0,0,3.258435626342991,0,0,1,0,0,0,0
5790,1,100.795901,39.0,10.0,0.8289,1.5,0.96,4.68,0,0,0,1.3079950709582464,0,0,1,0,0,0,0
5791,1,96.174195,12.0,9.0,0.9106,1.33,0.92,4.96,0,0,0,6.034887139701621,0,0,1,0,0,0,0
5792,0,72.163291,12.0,2.0,0.9145,1.84,0.96,4.68,0,0,0,1.407500134894129,0,0,1,0,0,0,0
5794,0,76.266719,15.0,1.0,0.9093,1.6,1.0,4.84,0,0,0,4.002018455431788,0,0,1,0,0,0,0
5795,1,76.775201,1.0,0.0,0.7982,2.59,0.96,4.79,0,1,0,0.4396627045406079,0,0,1,0,0,0,0
5796,1,143.279138,15.0,6.0,0.7535,2.09,1.0,5.0,0,1,0,2.0549543347891643,0,0,1,0,0,0,0
5798,1,138.194278,29.0,7.0,0.8504,2.0,0.92,4.68,0,0,0,2.6062333758753846,0,0,1,0,0,0,0
5799,1,89.429214,12.0,0.0,0.8567,2.23,0.92,4.88,0,1,0,2.1283487433025314,0,0,1,0,0,0,0
5801,0,101.074622,23.0,1.0,0.8503,1.44,1.0,4.96,0,0,0,2.7228573868531645,0,0,1,0,0,0,0
5802,0,101.326942,17.0,1.0,0.9082,1.43,0.96,4.76,0,0,0,2.552591984045835,0,0,1,0,0,0,0
5803,0,60.249797,14.0,7.0,0.8988,1.29,1.0,4.6,0,0,0,0.6949825160384777,0,0,1,0,0,0,0
5804,0,97.286895,21.0,8.0,0.8624,2.3,0.96,4.87,0,1,0,0.1314985324133856,0,0,1,0,0,0,0
5805,1,71.804966,1.0,1.0,0.8116,2.15,1.0,4.92,0,1,0,3.298702098376673,0,0,1,0,0,0,0
5806,0,85.871641,3.0,0.0,0.8834,2.0,0.92,4.88,0,0,1,0.8495973007603845,0,0,1,0,0,0,0
5807,1,105.320974,14.0,3.0,0.8692,1.64,0.92,4.92,0,0,0,5.072127037971824,0,0,1,0,0,0,1
5808,0,90.730059,10.0,7.0,0.8299,1.16,1.0,4.8,0,0,0,3.351468714758657,0,0,1,0,0,0,0
5809,1,129.368388,29.0,22.0,0.8255,1.76,0.96,4.67,0,1,0,2.3895286266180205,0,0,1,0,0,0,1
5810,1,68.704083,19.0,5.0,0.8761,1.72,1.0,4.56,0,0,0,2.3775419285909063,0,0,1,0,0,0,0
5811,0,93.190761,1.0,0.0,0.8544,1.33,1.0,4.96,0,0,0,1.4636893476880626,0,0,1,0,0,0,0
5812,0,63.317677,8.0,2.0,0.8571,1.48,0.92,4.68,0,0,0,1.307113597236307,0,0,1,0,0,0,0
5813,0,106.335783,5.0,1.0,0.8492,1.6,0.88,4.8,0,0,0,1.4795589595595497,0,0,1,0,0,0,0
5814,1,46.625032,3.0,0.0,0.8390000000000001,1.8,0.96,4.68,0,1,0,1.0605806107409013,0,0,1,0,0,0,0
5815,1,125.006153,1.0,0.0,0.8627,1.9,1.0,4.82,0,0,0,3.1722583567737357,0,0,1,0,0,0,0
5817,1,80.871067,37.0,2.0,0.8761,1.72,1.0,4.56,0,0,0,0.19951540934402254,0,0,1,0,0,0,0
5818,0,74.568099,4.0,5.0,0.9032,2.18,0.96,4.84,0,1,0,1.8553424036366404,0,0,1,0,0,0,0
5820,1,101.804424,18.0,2.0,0.8548,3.5,0.92,4.57,0,1,0,0.8092754008226081,0,0,0,1,0,0,1
5821,1,96.251832,25.0,4.0,0.9496,1.65,1.0,4.68,0,0,0,1.4691684941457486,0,0,1,0,0,0,0
5822,0,89.003697,2.0,0.0,0.8459,2.26,1.0,5.0,0,1,0,1.6797316704718803,0,0,1,0,0,0,0
5823,1,75.720501,1.0,0.0,0.8984,1.57,1.0,5.0,0,0,0,3.9752900333395287,0,0,1,0,0,0,0
5824,0,59.002423,1.0,0.0,0.9076,1.61,0.96,4.46,0,0,0,4.627029414126839,0,0,1,0,0,0,0
5825,1,143.629291,30.0,8.0,0.8402,2.12,1.0,4.8,0,1,0,4.780994733198824,0,0,1,0,0,0,0
5826,0,92.919844,27.0,2.0,0.8326,1.78,1.0,4.92,0,1,0,1.8405941710327733,0,0,1,0,0,0,0
5828,0,73.070598,12.0,0.0,0.8036,1.67,0.92,4.96,0,1,0,1.1254013688921582,0,0,1,0,0,0,0
5830,1,107.643503,23.0,23.0,0.8834,1.61,0.88,4.76,0,0,0,3.3521407511688133,0,0,1,0,0,0,0
5831,1,94.038893,3.0,0.0,0.8715,3.0,1.0,4.84,0,1,0,2.7013419663105105,0,0,1,0,0,0,0
5832,1,85.442406,9.0,0.0,0.8565,1.75,0.72,4.92,0,0,1,0.7221057164407186,0,0,1,0,0,0,0
5833,1,69.006789,12.0,0.0,0.8812,1.39,1.0,4.84,0,0,0,3.2389746903542656,0,0,1,0,0,0,1
5834,1,114.888881,9.0,4.0,0.8431,2.44,0.96,4.86,0,1,0,1.4944365776479944,0,0,1,0,0,0,0
5835,1,96.716265,19.0,4.0,0.8954,2.47,1.0,4.8,0,1,0,1.6270652972417525,0,0,0,1,0,0,1
5836,1,64.320474,8.0,2.0,0.8606,1.57,1.0,4.64,0,0,0,0.9385859555035604,0,0,0,1,0,0,0
5837,0,72.636338,5.0,5.0,0.872,1.75,0.96,4.68,0,0,0,0.9802090964952166,0,0,1,0,0,0,0
5838,0,105.586301,20.0,3.0,0.8593,2.36,0.96,4.88,0,1,0,1.4703406157617815,0,0,1,0,0,0,0
5839,0,97.564537,14.0,8.0,0.9033,1.25,1.0,4.8,0,0,0,5.924771057115187,0,0,1,0,0,0,0
5840,1,72.510883,22.0,4.0,0.8205,1.2,1.0,4.72,0,1,0,1.0768098942905908,0,0,1,0,0,0,0
5841,1,68.465108,2.0,0.0,0.7631,2.7,1.0,4.68,0,0,1,0.48057354484863796,0,0,1,0,0,0,0
5842,1,74.259838,20.0,0.0,0.8988,1.29,1.0,4.6,0,0,0,1.7975770677215486,0,0,1,0,0,0,0
5843,1,123.767758,15.0,9.0,0.8372,1.8,1.0,4.72,0,0,0,3.2139056866254108,0,0,1,0,0,0,1
5844,1,123.024071,37.0,2.0,0.8993,1.19,1.0,4.6,0,0,0,3.1061580642469053,0,0,0,1,0,0,0
5845,1,37.730839,1.0,0.0,0.9161,2.17,0.8,4.76,0,0,1,0.8219379548578256,0,0,1,0,0,0,0
5847,0,47.007682,9.0,3.0,0.8544,1.3,0.96,4.72,0,0,0,0.025554175305332952,0,0,1,0,0,0,0
5848,1,34.634671,3.0,0.0,0.8316,2.13,1.0,4.72,0,1,0,1.03722736984626,0,0,1,0,0,0,0
5849,0,40.950319,3.0,0.0,0.7773,2.83,1.0,4.74,0,0,1,1.0459332098484149,0,0,1,0,0,0,0
5850,0,63.412603,8.0,2.0,0.8702,1.47,0.84,4.8,0,0,1,0.1527867784230307,0,0,1,0,0,0,0
5851,0,100.436744,14.0,0.0,0.8864,1.64,0.96,4.56,0,0,0,1.8096688132556422,0,0,1,0,0,0,0
5852,1,35.749696,3.0,1.0,0.8270000000000001,2.13,1.0,4.92,0,0,1,2.657833417452708,0,0,1,0,0,0,0
5853,0,86.928879,7.0,2.0,0.9529,1.47,0.92,4.76,0,0,0,1.6575983025438106,0,0,1,0,0,0,0
5855,0,48.836804,7.0,0.0,0.877,1.31,1.0,4.64,0,0,0,0.1855921532147129,0,0,1,0,0,0,0
5857,0,61.585341,12.0,1.0,0.8061,2.86,1.0,4.78,0,1,0,0.6529480583145497,0,0,1,0,0,0,0
5858,0,81.445128,1.0,8.0,0.8172,2.22,0.88,4.68,0,1,0,1.2833466394137434,0,0,1,0,0,0,0
5859,1,148.758843,34.0,2.0,0.8639,1.46,0.96,4.8,0,0,0,4.264877308507213,0,0,1,0,0,0,0
5860,1,65.059419,2.0,2.0,0.828,1.79,1.0,4.88,0,1,0,0.9808231691960032,0,0,1,0,0,0,0
